------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:16:02 (uptime: 0d, 00h 00m 17s)
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 17
flow.wrk.flows_evicted_needs_work             | Total                     | 4
flow.wrk.flows_evicted_pkt_inject             | Total                     | 4
flow.wrk.flows_injected                       | Total                     | 4
tcp.sessions                                  | Total                     | 5
tcp.ssn_from_pool                             | Total                     | 5
tcp.segment_from_pool                         | Total                     | 18
app_layer.flow.tls                            | Total                     | 3
app_layer.flow.dhcp                           | Total                     | 2
app_layer.tx.dhcp                             | Total                     | 4
app_layer.flow.failed_udp                     | Total                     | 24
flow.end.state.new                            | Total                     | 12
flow.end.state.closed                         | Total                     | 3
flow.end.tcp_state.syn_sent                   | Total                     | 1
flow.end.tcp_state.closed                     | Total                     | 3
flow.mgr.full_hash_pass                       | Total                     | 16
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9211
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 74
flow.mgr.flows_notimeout                      | Total                     | 59
flow.mgr.flows_timeout                        | Total                     | 15
flow.mgr.flows_evicted                        | Total                     | 15
flow.mgr.flows_evicted_needs_work             | Total                     | 4
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 11
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4980928
tcp.reassembly_memuse                         | Total                     | 917504
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:18:50 (uptime: 0d, 00h 03m 05s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 5196
capture.afpacket.polls                        | Total                     | 17994
capture.afpacket.poll_timeout                 | Total                     | 13095
capture.afpacket.poll_data                    | Total                     | 4899
decoder.pkts                                  | Total                     | 5196
decoder.bytes                                 | Total                     | 548910
decoder.ipv4                                  | Total                     | 4858
decoder.ipv6                                  | Total                     | 39
decoder.ethernet                              | Total                     | 5196
decoder.arp                                   | Total                     | 23
decoder.unknown_ethertype                     | Total                     | 276
decoder.tcp                                   | Total                     | 4600
tcp.syn                                       | Total                     | 22
tcp.synack                                    | Total                     | 3
tcp.rst                                       | Total                     | 6
decoder.udp                                   | Total                     | 279
decoder.avg_pkt_size                          | Total                     | 105
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 1
flow.total                                    | Total                     | 32
flow.active                                   | Total                     | 17
flow.tcp                                      | Total                     | 6
flow.udp                                      | Total                     | 26
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 18
flow.wrk.flows_evicted_needs_work             | Total                     | 4
flow.wrk.flows_evicted_pkt_inject             | Total                     | 4
flow.wrk.flows_injected                       | Total                     | 4
tcp.sessions                                  | Total                     | 5
tcp.ssn_from_pool                             | Total                     | 5
tcp.segment_from_pool                         | Total                     | 18
app_layer.flow.tls                            | Total                     | 3
app_layer.flow.dhcp                           | Total                     | 2
app_layer.tx.dhcp                             | Total                     | 4
app_layer.flow.failed_udp                     | Total                     | 24
flow.end.state.new                            | Total                     | 12
flow.end.state.closed                         | Total                     | 3
flow.end.tcp_state.syn_sent                   | Total                     | 1
flow.end.tcp_state.closed                     | Total                     | 3
flow.mgr.full_hash_pass                       | Total                     | 17
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9211
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 80
flow.mgr.flows_notimeout                      | Total                     | 65
flow.mgr.flows_timeout                        | Total                     | 15
flow.mgr.flows_evicted                        | Total                     | 15
flow.mgr.flows_evicted_needs_work             | Total                     | 4
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 11
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4980960
tcp.reassembly_memuse                         | Total                     | 917504
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:18:58 (uptime: 0d, 00h 03m 13s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 5573
capture.afpacket.polls                        | Total                     | 19032
capture.afpacket.poll_timeout                 | Total                     | 13752
capture.afpacket.poll_data                    | Total                     | 5280
decoder.pkts                                  | Total                     | 5579
decoder.bytes                                 | Total                     | 589184
decoder.ipv4                                  | Total                     | 5223
decoder.ipv6                                  | Total                     | 43
decoder.ethernet                              | Total                     | 5579
decoder.arp                                   | Total                     | 23
decoder.unknown_ethertype                     | Total                     | 290
decoder.tcp                                   | Total                     | 4942
tcp.syn                                       | Total                     | 23
tcp.synack                                    | Total                     | 3
tcp.rst                                       | Total                     | 6
decoder.udp                                   | Total                     | 305
decoder.avg_pkt_size                          | Total                     | 105
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 1
flow.total                                    | Total                     | 32
flow.active                                   | Total                     | 17
flow.tcp                                      | Total                     | 6
flow.udp                                      | Total                     | 26
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 19
flow.wrk.flows_evicted_needs_work             | Total                     | 4
flow.wrk.flows_evicted_pkt_inject             | Total                     | 4
flow.wrk.flows_injected                       | Total                     | 4
tcp.sessions                                  | Total                     | 5
tcp.ssn_from_pool                             | Total                     | 5
tcp.segment_from_pool                         | Total                     | 18
app_layer.flow.tls                            | Total                     | 3
app_layer.flow.dhcp                           | Total                     | 2
app_layer.tx.dhcp                             | Total                     | 4
app_layer.flow.failed_udp                     | Total                     | 24
flow.end.state.new                            | Total                     | 12
flow.end.state.closed                         | Total                     | 3
flow.end.tcp_state.syn_sent                   | Total                     | 1
flow.end.tcp_state.closed                     | Total                     | 3
flow.mgr.full_hash_pass                       | Total                     | 18
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9211
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 85
flow.mgr.flows_notimeout                      | Total                     | 70
flow.mgr.flows_timeout                        | Total                     | 15
flow.mgr.flows_evicted                        | Total                     | 15
flow.mgr.flows_evicted_needs_work             | Total                     | 4
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 11
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4980992
tcp.reassembly_memuse                         | Total                     | 917504
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:19:06 (uptime: 0d, 00h 03m 21s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 5978
capture.afpacket.polls                        | Total                     | 19963
capture.afpacket.poll_timeout                 | Total                     | 14292
capture.afpacket.poll_data                    | Total                     | 5671
decoder.pkts                                  | Total                     | 5979
decoder.bytes                                 | Total                     | 632843
decoder.ipv4                                  | Total                     | 5604
decoder.ipv6                                  | Total                     | 48
decoder.ethernet                              | Total                     | 5979
decoder.arp                                   | Total                     | 24
decoder.unknown_ethertype                     | Total                     | 303
decoder.tcp                                   | Total                     | 5299
tcp.syn                                       | Total                     | 23
tcp.synack                                    | Total                     | 3
tcp.rst                                       | Total                     | 6
decoder.udp                                   | Total                     | 333
decoder.avg_pkt_size                          | Total                     | 105
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 1
flow.total                                    | Total                     | 32
flow.active                                   | Total                     | 16
flow.tcp                                      | Total                     | 6
flow.udp                                      | Total                     | 26
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 20
flow.wrk.flows_evicted_needs_work             | Total                     | 4
flow.wrk.flows_evicted_pkt_inject             | Total                     | 4
flow.wrk.flows_injected                       | Total                     | 4
tcp.sessions                                  | Total                     | 5
tcp.ssn_from_pool                             | Total                     | 5
tcp.segment_from_pool                         | Total                     | 18
app_layer.flow.tls                            | Total                     | 3
app_layer.flow.dhcp                           | Total                     | 2
app_layer.tx.dhcp                             | Total                     | 4
app_layer.flow.failed_udp                     | Total                     | 24
flow.end.state.new                            | Total                     | 13
flow.end.state.closed                         | Total                     | 3
flow.end.tcp_state.syn_sent                   | Total                     | 1
flow.end.tcp_state.closed                     | Total                     | 3
flow.mgr.full_hash_pass                       | Total                     | 18
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9212
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 89
flow.mgr.flows_notimeout                      | Total                     | 73
flow.mgr.flows_timeout                        | Total                     | 16
flow.mgr.flows_evicted                        | Total                     | 16
flow.mgr.flows_evicted_needs_work             | Total                     | 4
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 12
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4980992
tcp.reassembly_memuse                         | Total                     | 917504
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:19:14 (uptime: 0d, 00h 03m 29s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 6465
capture.afpacket.polls                        | Total                     | 20987
capture.afpacket.poll_timeout                 | Total                     | 14834
capture.afpacket.poll_data                    | Total                     | 6153
decoder.pkts                                  | Total                     | 6477
decoder.bytes                                 | Total                     | 687203
decoder.ipv4                                  | Total                     | 6092
decoder.ipv6                                  | Total                     | 49
decoder.ethernet                              | Total                     | 6477
decoder.arp                                   | Total                     | 24
decoder.unknown_ethertype                     | Total                     | 312
decoder.tcp                                   | Total                     | 5774
tcp.syn                                       | Total                     | 25
tcp.synack                                    | Total                     | 4
tcp.rst                                       | Total                     | 6
decoder.udp                                   | Total                     | 347
decoder.avg_pkt_size                          | Total                     | 106
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 2
flow.total                                    | Total                     | 34
flow.active                                   | Total                     | 15
flow.tcp                                      | Total                     | 7
flow.udp                                      | Total                     | 27
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 20
flow.wrk.flows_evicted_needs_work             | Total                     | 4
flow.wrk.flows_evicted_pkt_inject             | Total                     | 4
flow.wrk.flows_injected                       | Total                     | 4
tcp.sessions                                  | Total                     | 6
tcp.ssn_from_cache                            | Total                     | 1
tcp.ssn_from_pool                             | Total                     | 5
tcp.segment_from_cache                        | Total                     | 4
tcp.segment_from_pool                         | Total                     | 18
app_layer.flow.tls                            | Total                     | 4
app_layer.flow.dhcp                           | Total                     | 2
app_layer.tx.dhcp                             | Total                     | 4
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 24
flow.end.state.new                            | Total                     | 16
flow.end.state.closed                         | Total                     | 3
flow.end.tcp_state.syn_sent                   | Total                     | 1
flow.end.tcp_state.closed                     | Total                     | 3
flow.mgr.full_hash_pass                       | Total                     | 19
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9215
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 97
flow.mgr.flows_notimeout                      | Total                     | 78
flow.mgr.flows_timeout                        | Total                     | 19
flow.mgr.flows_evicted                        | Total                     | 19
flow.mgr.flows_evicted_needs_work             | Total                     | 4
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 15
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981024
tcp.reassembly_memuse                         | Total                     | 925696
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:19:22 (uptime: 0d, 00h 03m 37s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 7039
capture.afpacket.polls                        | Total                     | 22179
capture.afpacket.poll_timeout                 | Total                     | 15488
capture.afpacket.poll_data                    | Total                     | 6691
decoder.pkts                                  | Total                     | 7047
decoder.bytes                                 | Total                     | 748222
decoder.ipv4                                  | Total                     | 6646
decoder.ipv6                                  | Total                     | 49
decoder.ethernet                              | Total                     | 7047
decoder.arp                                   | Total                     | 26
decoder.unknown_ethertype                     | Total                     | 326
decoder.tcp                                   | Total                     | 6321
tcp.syn                                       | Total                     | 26
tcp.synack                                    | Total                     | 5
tcp.rst                                       | Total                     | 10
decoder.udp                                   | Total                     | 353
decoder.avg_pkt_size                          | Total                     | 106
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 3
flow.total                                    | Total                     | 35
flow.active                                   | Total                     | 14
flow.tcp                                      | Total                     | 8
flow.udp                                      | Total                     | 27
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 21
flow.wrk.flows_evicted_needs_work             | Total                     | 4
flow.wrk.flows_evicted_pkt_inject             | Total                     | 4
flow.wrk.flows_injected                       | Total                     | 4
tcp.sessions                                  | Total                     | 7
tcp.ssn_from_cache                            | Total                     | 1
tcp.ssn_from_pool                             | Total                     | 6
tcp.segment_from_cache                        | Total                     | 7
tcp.segment_from_pool                         | Total                     | 21
app_layer.flow.tls                            | Total                     | 5
app_layer.flow.dhcp                           | Total                     | 2
app_layer.tx.dhcp                             | Total                     | 4
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 24
flow.end.state.new                            | Total                     | 18
flow.end.state.closed                         | Total                     | 3
flow.end.tcp_state.syn_sent                   | Total                     | 1
flow.end.tcp_state.closed                     | Total                     | 3
flow.mgr.full_hash_pass                       | Total                     | 20
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9216
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 107
flow.mgr.flows_notimeout                      | Total                     | 86
flow.mgr.flows_timeout                        | Total                     | 21
flow.mgr.flows_evicted                        | Total                     | 21
flow.mgr.flows_evicted_needs_work             | Total                     | 4
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 17
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981024
tcp.reassembly_memuse                         | Total                     | 925696
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:19:30 (uptime: 0d, 00h 03m 45s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 7071
capture.afpacket.polls                        | Total                     | 22761
capture.afpacket.poll_timeout                 | Total                     | 16046
capture.afpacket.poll_data                    | Total                     | 6715
decoder.pkts                                  | Total                     | 7071
decoder.bytes                                 | Total                     | 750342
decoder.ipv4                                  | Total                     | 6661
decoder.ipv6                                  | Total                     | 49
decoder.ethernet                              | Total                     | 7071
decoder.arp                                   | Total                     | 26
decoder.unknown_ethertype                     | Total                     | 335
decoder.tcp                                   | Total                     | 6330
tcp.syn                                       | Total                     | 26
tcp.synack                                    | Total                     | 5
tcp.rst                                       | Total                     | 10
decoder.udp                                   | Total                     | 358
decoder.avg_pkt_size                          | Total                     | 106
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 3
flow.total                                    | Total                     | 35
flow.active                                   | Total                     | 14
flow.tcp                                      | Total                     | 8
flow.udp                                      | Total                     | 27
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 22
flow.wrk.flows_evicted_needs_work             | Total                     | 4
flow.wrk.flows_evicted_pkt_inject             | Total                     | 4
flow.wrk.flows_injected                       | Total                     | 4
tcp.sessions                                  | Total                     | 7
tcp.ssn_from_cache                            | Total                     | 1
tcp.ssn_from_pool                             | Total                     | 6
tcp.segment_from_cache                        | Total                     | 7
tcp.segment_from_pool                         | Total                     | 21
app_layer.flow.tls                            | Total                     | 5
app_layer.flow.dhcp                           | Total                     | 2
app_layer.tx.dhcp                             | Total                     | 4
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 24
flow.end.state.new                            | Total                     | 18
flow.end.state.closed                         | Total                     | 3
flow.end.tcp_state.syn_sent                   | Total                     | 1
flow.end.tcp_state.closed                     | Total                     | 3
flow.mgr.full_hash_pass                       | Total                     | 21
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9217
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 107
flow.mgr.flows_notimeout                      | Total                     | 86
flow.mgr.flows_timeout                        | Total                     | 21
flow.mgr.flows_evicted                        | Total                     | 21
flow.mgr.flows_evicted_needs_work             | Total                     | 4
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 17
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981024
tcp.reassembly_memuse                         | Total                     | 925696
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:19:38 (uptime: 0d, 00h 03m 53s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 7265
capture.afpacket.polls                        | Total                     | 23548
capture.afpacket.poll_timeout                 | Total                     | 16642
capture.afpacket.poll_data                    | Total                     | 6906
decoder.pkts                                  | Total                     | 7272
decoder.bytes                                 | Total                     | 770804
decoder.ipv4                                  | Total                     | 6847
decoder.ipv6                                  | Total                     | 51
decoder.ethernet                              | Total                     | 7272
decoder.arp                                   | Total                     | 26
decoder.unknown_ethertype                     | Total                     | 348
decoder.tcp                                   | Total                     | 6506
tcp.syn                                       | Total                     | 26
tcp.synack                                    | Total                     | 5
tcp.rst                                       | Total                     | 10
decoder.udp                                   | Total                     | 368
decoder.avg_pkt_size                          | Total                     | 105
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 3
flow.total                                    | Total                     | 38
flow.active                                   | Total                     | 17
flow.tcp                                      | Total                     | 8
flow.udp                                      | Total                     | 30
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 24
flow.wrk.flows_evicted_needs_work             | Total                     | 4
flow.wrk.flows_evicted_pkt_inject             | Total                     | 4
flow.wrk.flows_injected                       | Total                     | 4
tcp.sessions                                  | Total                     | 7
tcp.ssn_from_cache                            | Total                     | 1
tcp.ssn_from_pool                             | Total                     | 6
tcp.segment_from_cache                        | Total                     | 7
tcp.segment_from_pool                         | Total                     | 21
app_layer.flow.tls                            | Total                     | 5
app_layer.flow.dhcp                           | Total                     | 2
app_layer.tx.dhcp                             | Total                     | 4
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 27
flow.end.state.new                            | Total                     | 18
flow.end.state.closed                         | Total                     | 3
flow.end.tcp_state.syn_sent                   | Total                     | 1
flow.end.tcp_state.closed                     | Total                     | 3
flow.mgr.full_hash_pass                       | Total                     | 22
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9217
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 110
flow.mgr.flows_notimeout                      | Total                     | 89
flow.mgr.flows_timeout                        | Total                     | 21
flow.mgr.flows_evicted                        | Total                     | 21
flow.mgr.flows_evicted_needs_work             | Total                     | 4
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 17
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981024
tcp.reassembly_memuse                         | Total                     | 925696
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:19:46 (uptime: 0d, 00h 04m 01s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 7711
capture.afpacket.polls                        | Total                     | 24648
capture.afpacket.poll_timeout                 | Total                     | 17306
capture.afpacket.poll_data                    | Total                     | 7342
decoder.pkts                                  | Total                     | 7711
decoder.bytes                                 | Total                     | 815692
decoder.ipv4                                  | Total                     | 7271
decoder.ipv6                                  | Total                     | 52
decoder.ethernet                              | Total                     | 7711
decoder.arp                                   | Total                     | 26
decoder.unknown_ethertype                     | Total                     | 362
decoder.tcp                                   | Total                     | 6923
tcp.syn                                       | Total                     | 27
tcp.synack                                    | Total                     | 5
tcp.rst                                       | Total                     | 10
decoder.udp                                   | Total                     | 376
decoder.avg_pkt_size                          | Total                     | 105
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 3
flow.total                                    | Total                     | 38
flow.active                                   | Total                     | 14
flow.tcp                                      | Total                     | 8
flow.udp                                      | Total                     | 30
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 24
flow.wrk.flows_evicted_needs_work             | Total                     | 4
flow.wrk.flows_evicted_pkt_inject             | Total                     | 4
flow.wrk.flows_injected                       | Total                     | 4
tcp.sessions                                  | Total                     | 7
tcp.ssn_from_cache                            | Total                     | 1
tcp.ssn_from_pool                             | Total                     | 6
tcp.segment_from_cache                        | Total                     | 7
tcp.segment_from_pool                         | Total                     | 21
app_layer.flow.tls                            | Total                     | 5
app_layer.flow.dhcp                           | Total                     | 2
app_layer.tx.dhcp                             | Total                     | 4
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 27
flow.end.state.new                            | Total                     | 21
flow.end.state.closed                         | Total                     | 3
flow.end.tcp_state.syn_sent                   | Total                     | 1
flow.end.tcp_state.closed                     | Total                     | 3
flow.mgr.full_hash_pass                       | Total                     | 23
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9220
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 119
flow.mgr.flows_notimeout                      | Total                     | 95
flow.mgr.flows_timeout                        | Total                     | 24
flow.mgr.flows_evicted                        | Total                     | 24
flow.mgr.flows_evicted_needs_work             | Total                     | 4
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 20
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981056
tcp.reassembly_memuse                         | Total                     | 925696
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:19:54 (uptime: 0d, 00h 04m 09s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 7795
capture.afpacket.polls                        | Total                     | 25423
capture.afpacket.poll_timeout                 | Total                     | 17991
capture.afpacket.poll_data                    | Total                     | 7432
decoder.pkts                                  | Total                     | 7801
decoder.bytes                                 | Total                     | 826190
decoder.ipv4                                  | Total                     | 7342
decoder.ipv6                                  | Total                     | 58
decoder.ethernet                              | Total                     | 7801
decoder.arp                                   | Total                     | 26
decoder.unknown_ethertype                     | Total                     | 375
decoder.tcp                                   | Total                     | 6961
tcp.syn                                       | Total                     | 27
tcp.synack                                    | Total                     | 5
tcp.rst                                       | Total                     | 10
decoder.udp                                   | Total                     | 415
decoder.avg_pkt_size                          | Total                     | 105
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 3
flow.total                                    | Total                     | 43
flow.active                                   | Total                     | 17
flow.tcp                                      | Total                     | 8
